,origin_file,coches,personas,semáforos,city,year,label
620,zurich_000034_000019_leftImg8bit_21-09-2016.txt,5,0,1,zurich,2016,0
621,zurich_000035_000019_leftImg8bit_06-03-2015.txt,4,2,2,zurich,2015,0
622,zurich_000036_000019_leftImg8bit_10-12-2017.txt,8,0,1,zurich,2017,0
623,zurich_000037_000019_leftImg8bit_20-01-2017.txt,7,0,1,zurich,2017,0
624,zurich_000038_000019_leftImg8bit_18-03-2018.txt,7,5,0,zurich,2018,0
625,zurich_000039_000019_leftImg8bit_01-06-2018.txt,3,5,0,zurich,2018,0
626,zurich_000040_000019_leftImg8bit_10-07-2019.txt,5,7,5,zurich,2019,0
627,zurich_000041_000019_leftImg8bit_09-09-2018.txt,3,3,2,zurich,2018,0
628,zurich_000042_000019_leftImg8bit_02-03-2015.txt,3,8,2,zurich,2015,0
629,zurich_000043_000019_leftImg8bit_31-07-2018.txt,7,3,2,zurich,2018,0
630,zurich_000044_000019_leftImg8bit_05-12-2016.txt,2,4,2,zurich,2016,0
631,zurich_000045_000019_leftImg8bit_16-11-2015.txt,2,8,6,zurich,2015,0
632,zurich_000046_000019_leftImg8bit_09-03-2015.txt,1,0,0,zurich,2015,0
633,zurich_000047_000019_leftImg8bit_12-02-2015.txt,7,0,0,zurich,2015,0
634,zurich_000048_000019_leftImg8bit_23-07-2019.txt,5,0,0,zurich,2019,0
635,zurich_000049_000019_leftImg8bit_01-08-2015.txt,4,0,0,zurich,2015,0
636,zurich_000050_000019_leftImg8bit_19-03-2016.txt,3,0,1,zurich,2016,0
637,zurich_000051_000019_leftImg8bit_17-03-2019.txt,1,4,2,zurich,2019,0
638,zurich_000052_000019_leftImg8bit_14-11-2016.txt,2,2,3,zurich,2016,0
639,zurich_000053_000019_leftImg8bit_20-01-2018.txt,2,0,0,zurich,2018,0
640,zurich_000054_000019_leftImg8bit_16-06-2015.txt,5,0,0,zurich,2015,0
641,zurich_000055_000019_leftImg8bit_18-11-2017.txt,3,2,0,zurich,2017,0
642,zurich_000056_000019_leftImg8bit_01-09-2015.txt,6,0,0,zurich,2015,0
643,zurich_000057_000019_leftImg8bit_24-04-2017.txt,7,1,0,zurich,2017,0
644,zurich_000058_000019_leftImg8bit_24-09-2018.txt,13,0,0,zurich,2018,0
645,zurich_000059_000019_leftImg8bit_10-09-2019.txt,0,5,4,zurich,2019,0
646,zurich_000060_000019_leftImg8bit_31-01-2019.txt,0,3,0,zurich,2019,0
647,zurich_000061_000019_leftImg8bit_11-11-2016.txt,1,3,1,zurich,2016,0
648,zurich_000062_000019_leftImg8bit_12-11-2017.txt,2,11,3,zurich,2017,0
649,zurich_000063_000019_leftImg8bit_23-11-2019.txt,5,7,0,zurich,2019,0
650,zurich_000064_000019_leftImg8bit_29-05-2015.txt,8,2,0,zurich,2015,0
651,zurich_000065_000019_leftImg8bit_13-02-2015.txt,0,7,0,zurich,2015,0
652,zurich_000066_000019_leftImg8bit_01-08-2016.txt,8,8,0,zurich,2016,0
653,zurich_000067_000019_leftImg8bit_15-12-2019.txt,10,6,0,zurich,2019,0
654,zurich_000068_000019_leftImg8bit_12-04-2016.txt,8,6,0,zurich,2016,0
655,zurich_000069_000019_leftImg8bit_20-04-2015.txt,4,3,0,zurich,2015,0
656,zurich_000070_000019_leftImg8bit_17-12-2018.txt,3,10,1,zurich,2018,0
657,zurich_000071_000019_leftImg8bit_07-01-2019.txt,1,13,0,zurich,2019,0
658,zurich_000072_000019_leftImg8bit_29-05-2016.txt,0,12,0,zurich,2016,0
659,zurich_000073_000019_leftImg8bit_05-09-2015.txt,2,3,0,zurich,2015,0
660,zurich_000074_000019_leftImg8bit_13-10-2016.txt,2,5,1,zurich,2016,0
661,zurich_000075_000019_leftImg8bit_22-04-2015.txt,10,0,0,zurich,2015,0
662,zurich_000076_000019_leftImg8bit_17-06-2018.txt,6,0,2,zurich,2018,0
663,zurich_000077_000019_leftImg8bit_18-12-2019.txt,3,1,1,zurich,2019,0
664,zurich_000078_000019_leftImg8bit_16-07-2015.txt,2,3,0,zurich,2015,0
665,zurich_000079_000019_leftImg8bit_16-02-2016.txt,4,2,2,zurich,2016,0
666,zurich_000080_000019_leftImg8bit_02-07-2019.txt,1,8,2,zurich,2019,0
667,zurich_000081_000019_leftImg8bit_03-06-2015.txt,0,1,0,zurich,2015,0
668,zurich_000082_000019_leftImg8bit_09-09-2017.txt,1,0,0,zurich,2017,0
669,zurich_000083_000019_leftImg8bit_01-10-2017.txt,2,0,0,zurich,2017,0
670,zurich_000084_000019_leftImg8bit_12-09-2019.txt,1,2,0,zurich,2019,0
671,zurich_000085_000019_leftImg8bit_27-02-2016.txt,2,1,0,zurich,2016,0
672,zurich_000086_000019_leftImg8bit_21-12-2018.txt,1,3,0,zurich,2018,0
673,zurich_000087_000019_leftImg8bit_13-03-2015.txt,3,3,0,zurich,2015,0
674,zurich_000088_000019_leftImg8bit_25-06-2016.txt,3,2,0,zurich,2016,0
675,zurich_000089_000019_leftImg8bit_27-12-2018.txt,10,3,0,zurich,2018,0
676,zurich_000090_000019_leftImg8bit_11-05-2019.txt,8,1,0,zurich,2019,0
677,zurich_000091_000019_leftImg8bit_13-11-2016.txt,4,0,0,zurich,2016,0
678,zurich_000092_000019_leftImg8bit_08-10-2015.txt,4,0,0,zurich,2015,0
679,zurich_000093_000019_leftImg8bit_22-07-2017.txt,1,0,0,zurich,2017,0
680,zurich_000094_000019_leftImg8bit_27-12-2016.txt,0,1,0,zurich,2016,0
681,zurich_000095_000019_leftImg8bit_08-08-2019.txt,2,2,0,zurich,2019,0
682,zurich_000096_000019_leftImg8bit_16-04-2019.txt,4,0,0,zurich,2019,0
683,zurich_000097_000019_leftImg8bit_08-09-2018.txt,8,0,0,zurich,2018,0
684,zurich_000098_000019_leftImg8bit_23-01-2018.txt,6,0,0,zurich,2018,0
685,zurich_000099_000019_leftImg8bit_23-06-2016.txt,2,1,2,zurich,2016,0
686,zurich_000100_000019_leftImg8bit_26-06-2017.txt,7,0,0,zurich,2017,0
687,zurich_000101_000019_leftImg8bit_02-05-2019.txt,0,0,0,zurich,2019,1
688,zurich_000102_000019_leftImg8bit_31-08-2015.txt,3,2,0,zurich,2015,0
689,zurich_000103_000019_leftImg8bit_23-01-2019.txt,5,0,0,zurich,2019,0
690,zurich_000104_000019_leftImg8bit_22-06-2019.txt,2,0,0,zurich,2019,0
691,zurich_000105_000019_leftImg8bit_13-03-2016.txt,3,0,0,zurich,2016,0
692,zurich_000106_000019_leftImg8bit_28-02-2017.txt,6,1,1,zurich,2017,0
693,zurich_000107_000019_leftImg8bit_20-06-2017.txt,6,0,0,zurich,2017,0
694,zurich_000108_000019_leftImg8bit_31-12-2015.txt,1,0,0,zurich,2015,0
695,zurich_000109_000019_leftImg8bit_08-08-2017.txt,5,0,0,zurich,2017,0
696,zurich_000110_000019_leftImg8bit_05-12-2016.txt,4,0,0,zurich,2016,0
697,zurich_000111_000019_leftImg8bit_01-12-2018.txt,3,0,0,zurich,2018,0
698,zurich_000112_000019_leftImg8bit_11-12-2015.txt,1,0,0,zurich,2015,0
699,zurich_000113_000019_leftImg8bit_16-02-2019.txt,0,0,0,zurich,2019,1
700,zurich_000114_000019_leftImg8bit_24-06-2017.txt,1,3,0,zurich,2017,0
701,zurich_000115_000019_leftImg8bit_14-04-2016.txt,2,1,0,zurich,2016,0
702,zurich_000116_000019_leftImg8bit_19-11-2017.txt,3,3,0,zurich,2017,0
703,zurich_000118_000019_leftImg8bit_30-12-2019.txt,2,0,2,zurich,2019,0
704,zurich_000119_000019_leftImg8bit_12-10-2016.txt,1,3,0,zurich,2016,0
705,zurich_000120_000019_leftImg8bit_01-01-2017.txt,4,0,0,zurich,2017,0
706,zurich_000121_000019_leftImg8bit_29-05-2018.txt,4,2,1,zurich,2018,0
707,zurich_000122_000019_leftImg8bit_18-11-2017.txt,2,1,0,zurich,2017,0
708,zurich_000123__000019_leftImg8bit_21-03-2015.txt,1,5,0,zurich,2015,0
709,zurich_000124_000019_leftImg8bit_15-01-2019.txt,0,1,0,zurich,2019,0
710,zurich_000125_000019_leftImg8bit_15-01-2019.txt,5,1,0,zurich,2019,0
